,ID,Hotel_Name,Address,State,Tel_No,Rating,Price,Latitude,Longitude
339,371,THE QAMAR PAKA,"Lot 473, Kampung Cacar Paka, 23100 Dungun",Terengganu,09-827 3366,4,158,4.627918,103.4403811
340,372,THE REEF DIVE RESORT,"6th Floor Wisma DSN 0193, 194  195 Jalan Bakau, 91008 Tawau",Sabah,089-770022 (O) / 78604 (ISLAND),4,150,4.2463708,117.8831603
341,373,THE ROYAL BINTANG RESOR  SPA SEREMBAN,JALAN DATO039 A.S DAWOOD 70100 SEREMBAN,Negeri Sembilan,06-766 6666,4,294,2.6935001,101.951925
342,374,THE ROYALE BINTANG DAMANSARA,"6, Jalan. PJU 7/3, Mutiara Damansara, 47800 Petaling Jaya",Selangor,03-79599000,4,144,3.1577484,101.611405
343,375,THE ROYALE BINTANG RESORT  SPA SEREMBAN,"Jalan Dato A.S Dawood, 70100 Seremban",Negeri Sembilan,06-766 666,4,242,2.7206935,101.9440274
344,376,THE ROYALE BINTANG THE CURVE,"6, Jln. PJU 7/3, Mutiara Damansara,47800 Petaling Jaya",Selangor,03- 7483 1111,4,222,3.1577484,101.611405
345,377,THE ROYALE CHULAN PENANG,"No. 1  2, Pengkalan Weld,10300 Georgetown",Pulau Pinang,04-259 8888,4,202,5.4168989,100.3439565
346,378,THE SETTLEMENT HOTEL MELAKA,"No 63, Jalan Ujong Pasir, 75050 Melaka Tengah",Melaka,06-2921133,4,264,2.1873025,102.268361
347,379,THE STRAITS HOTEL  SUITES,"No 1-B, Jalan Melaka Raya 2, Taman Melaka Raya, 75000",Melaka,06-289 8555,4,289,2.1882562,102.2539662
348,380,THE SUMMIT HOTEL SUBANG USJ,"Persiaran Kewajipan USJ 1, 47600 Subang Jaya",Selangor,03-8023 3000,4,194,3.0597515,101.5924378
349,381,THE WEMBLEY - A ST. GILES HOTEL PENANG,"183, Jalan Megazine, 10300 Pulau Pinang",Pulau Pinang,04-259 8000,4,185,5.4129413,100.3297368
350,382,TIARA LABUAN HOTEL  APARTMENT ,"Jalan Tanjung Batu, PO Box 80537, 87015 Labuan ",Wilayah Persekutuan Labuan,087-414300,4,159,5.2835805,115.2619149
351,402,5 HEEREN HOTEL,"5, JALAN TUN TAN CHENG LOCK, 75200",Melaka,06-2922225,3,129,2.19459,102.2476334
352,403,9 SQUARE HOTEL ,"No. 17  19, Jalan PJU 5/20E The Strand, Kota Damansara 48710 Petaling Jaya ",Selangor,03-61422822,3,103,3.1546554,101.5954433
353,404,900 INN,"LOT, SUB LOT 96,FORTUNR PARK TANJUNG BATU,97000 BINTULU ",Sarawak,086-315527,3,102,3.2096757,113.0451419
354,405,906 PREMIER HOTEL,"32, Jalan Mutiara Melaka 3, Taman Mutiara Melaka 75350 Hang Tuan Jaya",Melaka,06-317 9067,3,124,2.2402497,102.2608893
355,406,A BEST SERI BUKIT CEYLON,"1-03 Seri Bukit Ceylon Serviced Residence, 8 Lorong Ceylon, Off Jalan Raja Chulan 50250 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,+60 17-601 9981,3,60,3.1488718,101.7074064
356,407,AAVA MALACCA HOTEL,"NO. 10, 12  14, JALAN KAMPUNG HULU, 75200 MELAKA TENGAH",Melaka,06-288 3977,3,129,2.1980478,102.2479599
357,408,ABELL HOTEL,"No. 22, Jalan Tunku Abdul Rahman, 93100 Kuching",Sarawak,082-239 449,3,53,1.5573958,110.3503416
358,409,AJ HOTEL,"No 300-D, Tingkat 1, Batu Ajil, 21800 Hulu Terengganu",Terengganu,09-6862333,3,104,4.9499611,103.0587399
359,410,AL33 LEISURE,"No 83  85, Jln KL 3/8, Tmn Kota Laksamana, Kwsn Bandar IV,75200 Melaka Tengah",Melaka,012-6515157,3,132,2.1939299,102.2448646
360,411,ALDY HOTEL,"No 27, Jalan Kota, 75000 Melaka",Melaka,06-283 3232,3,87,2.1930493,102.2482203
361,412,ALDY HOTEL (CHINA TOWN),"No. 148, Jalan Bunga Raya, 75100 Melaka",Melaka,06-2813636,3,90,2.2002927,102.2516402
362,413,ALLSON HOTEL PUTRA NILAI,"PT 7182, Jalan BBN 1/2E, Bandar Baru Nilai, 71800 Nilai",Negeri Sembilan,06-799 8888,3,145,2.8133401,101.7922032
363,414,ALORA HOTEL,"B Tower, Bayan Point, 19 medan Kampung Relau 11900 Pulau Pinang",Pulau Pinang,+60 4-646 7777,3,136,5.333635,100.2944573
364,415,ALUNAN RESORT,"LOT 350, PETANI BEACH, PERHENTIAN ISLAND KECIL, 22300 BESUT",Terengganu,09-690 4336,3,81,5.895308,102.7206267
365,416,AMANSARI EXPRESS HOTEL,"9N, Jalan Tenteram, 80300 Johor Bahru",Johor,07-219 7777,3,144,1.461348,103.7690823
366,417,AMANSARI HOTEL CITY CENTRE,"No 49, Jalan Wong Ah Fook, 80000 Johor Bahru",Johor,07-219777,3,94,1.4639612,103.7619099
367,418,AMANSARI HOTEL DESARU,"NO. 127, JALAN KEMPAS 1, TAMAN DESARU UTAMA, 81930 BANDAR PENAWAR",Johor,07-828 0399,3,110,1.575166,104.204899
368,419,AMANSON SIGNATURE HOTEL,"LOT 82,83  84, BANDAR PASARAYA BATU 4, JALAN UTARA 90000 SANDAKAN",Sabah,089-218555,3,69,5.8569978,118.0788206
369,420,AMERIN HOTEL,"NO.35 PERSIARAN PERLING 1, TAMAN PERLING, 81200 JOHOR BAHRU",Johor,07-2330333,3,98,1.4967538,103.682894
370,421,AMVERTON HERITAGE RESORT,"Jalan Puteri 1, Ayer Keroh, 75450 Alor Gajah",Melaka,06-2323333,3,72,2.2586982,102.2886523
371,422,ANCASA HOTEL KUALA LUMPUR,"Jalan Tun Tan Cheng Lock, 50786 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-2026 6060,3,65,3.1452238,101.6971489
372,424,ANGULLIA BEACH HOUSE RESORT,"KM 20, Kg. Rhu Muda, Seberang Marang, 21600 Marang",Terengganu,09-6181322,3,120,5.192233,103.218809
373,425,ANIKA INN KLUANG,"298, Jalan Haji Manan, Tmn Lian Seng, 86000 Kluang",Johor,07-773 0888,3,80,2.04238,103.3169817
374,426,ARECA HOTEL PENANG,"NO.5, JALAN KHOO SIAN EWE, 10050 GEORGETOWN",Pulau Pinang,04-261 0081 / 0050,3,119,5.4172977,100.3300992
375,427,ARENAA DELUXE HOTEL,"No. 222 (LoT 639), Jalan Ujong Pasir, 75050",Melaka,06-288 3399,3,128,2.1875665,102.2687703
376,428,ARMENIAN ST HERITAGE HOTEL,"No 139, Lebuh Carnarvon, 10200 Georgetown",Pulau Pinang,05-7176331,3,99,5.4154161,100.3353646
377,429,AROMA BUSINESS HOTEL,"11, Butterworth Business City Centre, Jalan Raja Uda, 12300 Butterworth",Pulau Pinang,04-3239111,3,135,5.4264794,100.3829804
378,430,ARWANA PERHENTIAN ECO RESORT  BEACH CHALET,"Lot 181, Teluk Dalam, Pulau Perhentian, 22300 Besut",Terengganu,09-6911888,3,90,5.9037879,102.7537372
379,431,ASIATIC HOTEL,"NO. 2E, JALAN KLJ 4, TAMAN KOTA LAKSAMAN JAYA,, 75200",Melaka,06-775 6888,3,99,2.1976971,102.2326228
380,432,ATLANTIC PARK HOTEL,"9830, Bukit Baru, 75150 Melaka",Melaka,06-2810989,3,94,2.2164061,102.2680658
381,433,AWANGS BEACH RESORT AND RESTAURANT,"85, Rantau Panjang, 23050 Dungun",Terengganu,09-8443500/012-9898500,3,97,4.7645344,103.4183495
382,434,AZAM HOTEL ,"1872 A  B, Jalan Padang Garong , 15000 Kota Bharu",Kelantan,09-7478 800,3,61,6.1279855,102.2409468
383,435,BAHANG BAY HOTEL,"No.15, Jalan Teluk Bahang, 11040 Teluk Bahang,",Pulau Pinang,04-888 1000,3,141,5.4595774,100.2181173
384,436,BAYU BEACH RESORT,"4 1/2 Miles, Jalan Pantai, Si Rusa, 71050 Port Dickson",Negeri Sembilan,06-647 3703,3,108,2.4180829,101.8605017
385,437,BESPOKE HOTEL,"BLOCK F SETIAWALK PERSIARAN WAWASAN, PUSAT BANDAR PUCHONG, 47160 PUCHONG",Selangor,03-8084 1111,3,140,3.0307746,101.6165682
386,438,BEST WESTERN I-CITY SHAH ALAM,"A-GF-01, No. 6, Persiaran Multimedia, City Park, I-City,40000 Shah Alam",Selangor,03-5521 9000,3,100,3.0657469,101.4835275
387,439,BEST WESTERN PANGKOR HOTEL APARTMENT @ MARINA ISLAND,"KM1, Marina Island Teluk Muruh, 32200 Lumut",Perak,05-6832881,3,69,4.2079723,100.601358
388,440,BEST WESTERN WANA RIVERSIDE HOTEL,"No 2, Jalan Munshi Abdullah, 75100 Melaka Tengah",Melaka,06-2897888,3,117,2.2002754,102.2484402
389,441,BILIT RAINFOREST LODGE,"Kampung Bilit Seberang. Jalan Sukau, 90050 Kinabatangan",Sabah,089-202399/202388,3,145,5.558314,118.0748506
390,442,BON TON RESORT LANGKAWI,"LOT 1047 PANTAI CENANG, 07000 LANGKAWI",Kedah,04-955 3643,3,88,6.2955916,99.7228132
391,443,BORNEO DINAWAN ISLAND RESORT,"Pulau Dinawan, Off Kinarut, District of Papar, 89600 Papar",Sabah,016-579 8181,3,61,5.8369702,116.0432527
392,444,BORNEO DIVERS MABUL RESORT ,"Pulau Mabul, Semporna , 91308 Semporna ",Sabah,089-797088,3,73,4.4802593,118.6165312
393,450,BRUMATSU HOTEL,"E2324-2326, Jalan. Nong Ah Jang, 25100 Kuantan",Pahang,09-5157 657,3,80,3.803523,103.31807
394,451,BUKIT BENDERA RESORT,"8, Lorong Bendera 1F, Taman Bukit Bendera, 28400 Mentakab",Pahang,07-268 7406,3,110,3.4744579,102.3398191
395,452,BUMIMAS HOTEL,"B8-B10, Jalan. Bukit Ubi 1, 25200 Kuantan",Pahang,09-5150803,3,118,3.8163489,103.3202266
396,453,C039HAYA HOTEL,"Lot 7, Jalan tanjung Aru, 88100 Kota Kinabalu",Sabah,088-211 858,3,87,5.9533602,116.0553406
397,454,CASA RACHADO RESORT,"Tanjung Biru, Batu 10, Jalan Pantai, Si Rusa, 71050 Port Dickson",Negeri Sembilan,06-662 5177,3,132,2.4156852,101.8574301
398,455,CATHAY HOTEL,"15, Leith Street, 10200 Georgetown",Pulau Pinang,04-2626271,3,131,5.420798,100.334847
399,456,CELYN HOTEL CITY MALL ,"HSE No. 25, Lot 68, Lorong Gunung Ulu Merak 2, Taman Hill Top, Luyang, 88300 Kota Kinabalu ",Sabah,088-527800,3,126,5.9495312,116.0945829
400,457,CELYN RESORT KINABALU,"Kampung Sumarah, Kundasang, 89300 Ranau",Sabah,088-247763,3,76,5.986033,116.5783072
401,458,CENTURY PINES RESORT,"Lot 42, Jalan Masjid, Tanah Rata, 39000 Cameron Highlands",Pahang,05-491 5115,3,119,4.4731654,101.3802066
402,459,CERANA VILLA RESORT  MEDAN IKAN BAKAR,"No. 272, Kampung Pengkalan Datu Sering, 16150 Kota Bharu",Kelantan,09-7659697,3,53,6.10508,102.334934
403,460,CHARISMA HOTEL,"B156, Lorong IM8/33, Bandar Indera Mahkota,25200 Kuantan",Pahang,09-5730888,3,80,3.830188,103.306639
404,461,CHERATING LAGOONA VILLA RESORT,"KM 43, Jalan Kuantan - Kemaman, 26080 Kuantan",Pahang,017-830 6614,3,93,4.1205241,103.3839117
405,462,CHERENGIN HILLS CONVENTION  SPA RESORT,"Lot 5936 GM 197, Janda Baik, Mukim, 27520 Bentong",Pahang,09-233 0999,3,57,3.34108,101.83991
406,463,CHICWAN INN,"LOT 299, PARKCITY COMMERCIAL CENTRE (PHASE 4), 97000 BINTULU",Sarawak,086-317725,3,69,3.181518,113.0389459
407,464,CHILE HOTEL,"No 9-10, Jalan Kenari, Bandar Puchong Jaya, 41700 Puchong",Selangor,03-58919180,3,116,3.0456666,101.6213315
408,465,CINTA SAYANG GOLF  COUNTRY RESORT,"Persiaran Cinta Sayang, 08000 Sg. Petani",Kedah,04-441 4666,3,100,5.65717,100.5196416
409,466,CITADINES APPART HOTEL KUCHING,"Level 5-10, Lot 11232, Jalan Simpang Tiga, 93350 Kuching",Sarawak,082-281888,3,58,1.5289227,110.3596813
410,467,CITADINES DPULZE CYBERJAYA,"LINGKARAN CYBER POINT TIMUR, CYBER 12, 63000 CYBERJAYA",Selangor,03-86899810,3,143,2.9229704,101.6500341
411,468,CITITEL EXPRESS IPOH,"NO. 2, JALAN S.P SEENIVASAGAM, 30000 IPOH",Perak,05-208 2888,3,105,4.5994957,101.0780166
412,469,CITITEL EXPRESS KOTA KINABALU,"No. 1, Jalan Singgah Mata, Asia City, 88000 Kota Kinabalu",Sabah,088-521188,3,144,5.9770407,116.073822
413,470,CITITEL EXPRESS PENANG,"123, Lebuh Noordin,10300 Georgetown",Pulau Pinang,04-259 8118,3,98,5.4128854,100.3297939
414,471,CITITEL MID VALLEY,"Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-2296 1188,3,125,3.1176854,101.6774338
415,472,CITY INN,"Blok K, Lot 1  2, CPL 16595, Bandar Baru, 91308 Kota Kinabalu",Sabah,089-784733,3,67,5.980408,116.0734568
416,473,CITY STAR HOTEL,"17, Jalan. Seniling 2, Tman Sri Kulai Baru 2, 81000 Kulai",Johor,07-6634922,3,108,1.6681146,103.5857984
417,474,CITY THEME HOTEL,"No.163, Jalan Laksamana Cheng Ho, 75000 Melaka",Melaka,06-286 5855,3,70,2.1947022,102.2618557
418,475,COMFORT HOTEL,"263, Taman Meru, Taman Bunga Melur , 41050 Klang",Selangor,03-33429296,3,66,3.0700179,101.4445619
419,476,COMFORT INN,"No.65, Changkat Bukit Bintang, 50200 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-2141 3636,3,96,3.1467227,101.7090756
420,477,COMFORT TWO HOTEL,"330, 330-A, 330-B, 331, 331-A, 331-B, JALAN MELAKA RAYA 1, TAMAN MELAKA RAYA, 75000",Melaka,06-286 8989,3,54,2.1870233,102.2527099
421,478,CORAL REDANG ISLAND RESORT,"Lot 89  268, Pasir Panjang Pulau Redang, 20100 Kuala Terengganu",Terengganu,09-6236200,3,60,5.7833333,103.0333333
422,479,CORAL REDANG ISLAND RESORT,"No9, Jalan Kg Dalam 20000 Kuala Terengganu.",Terengganu,+60 9-630 7110,3,75,5.3339489,103.1437741
423,480,COURTYARD HOTEL,"G-800, 1 Borneo Hypermall, Jalan UMS , 88450 Kota Kinabalu ",Sabah,088-528228,3,78,6.0351724,116.128932
424,481,COZY HOTEL,"No. 175, Jalan Melaka Raya 14, Taman Melaka Raya, 75000 Melaka",Melaka,06-2847871,3,61,2.1868711,102.2592179
425,482,CROWN GARDEN HOTEL,"PT 302  303, Jalan Kebun Sultan, 15300 Kota Bharu",Kelantan,09-743 2228,3,109,6.1351682,102.2444827
426,483,CRYSTAL CROWN HOTEL,"117, Jalan Harimau Tarum, 80250 Johor Bahru",Johor,07-333 4422,3,75,1.4864313,103.7657695
427,484,CRYSTAL CROWN HOTEL HARBOUR VIEW PORT KLANG,"No 217, Persiaran Raja Muda Musa, 42000 Pelabuhan Klang",Selangor,03-3165 4422,3,136,3.0122505,101.4112936
428,485,CRYSTAL CROWN HOTEL KUALA LUMPUR,"No.3, Jalan Jambu Mawar off Jalan Kepong, Jinjang Selatan, 52000 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-6259 4422,3,117,3.2040632,101.6681847
429,486,CRYSTAL LODGE,"124, Jalan Che Su, 15000 Kota Bharu",Kelantan,09-747 0888,3,93,6.1274065,102.2358093
430,487,D HOTEL,"No 526, Lebuh SIDC Mall, Seri Iskandar Business Centre,32610 Seri Iskandar",Perak,05-374888,3,145,4.358186,100.968923
431,488,D039MAWAR CHALET,"Taman Tasik Sri, 17500 Tanah Merah",Kelantan,09-955 6626,3,134,5.7893368,102.0946818
432,489,D039SORA BUSINESS HOTEL,"39, JALAN METRO SENDAYAN 1/2, 71950 BANDAR SERI SENDAYAN",Negeri Sembilan,06-7758888,3,68,2.6860666,101.846931
433,490,D039VIEW HOTEL,"No. 6  7, Jalan Jeti, Bandar Tepian Sungai, 86800 Mersing",Johor,07-7994072,3,143,2.4308465,103.8340282
434,491,DF HOTEL,"35  36, Ground Floor, Jalan MSJ 1, Medan Perniagaan Senawang Jaya, 70450 Seremban",Negeri Sembilan,019-998 6813,3,120,2.6882779,101.9864125
435,492,DA SOM INN,"No. 28, Jalan Tukang Emas, 75200 Melaka",Melaka,06-286 6577,3,75,2.1969049,102.2477536
436,493,DAMAR INN,"No 4  5, Dataran Damar, KM 2, Lebuhraya Kuala Krai- Gua Musang, 18000 Kuala Krai",Kelantan,09-960 3221,3,108,5.5400421,102.205469
437,494,DAYANG BAY SERVICED APARTMENT  RESORT ,"No. 15 Persiaran Pelangi 07000 Kuah, Langkawi ",Kedah,04-966 5515,3,107,6.3254756,99.8364
438,495,DE BARON RESORT,"Bandar Baru BARON Kuah, 07000 Langkawi, Kedah",Kedah,04-966 2222,3,125,6.3172,99.8497
439,496,DE ELEMENTS BUSINESS HOTEL,"NO 30, Jln Tasik Utama 10, Medan Niaga Tasik Damai,57000",Wilayah Persekutuan Kuala Lumpur,03-90542020,3,126,3.06151,101.709946
440,497,DE OCEAN HOTEL,"No. 174, Jalan Laksamana Cheng Ho, 75000 Melaka Tengah",Melaka,06-2843333,3,64,2.1936827,102.2624369
441,498,DE PALMA HOTEL AMPANG,"Jalan Selaman 1/2, Palm Square, Ampang Point, Jalan Ampang, 68000 Ampang",Selangor,03-42707070,3,129,3.156797,101.7529678
442,499,DE PALMA INN KUALA SELANGOR,"Jalan Tanjung Keramat, 45000 Kuala Selangor",Selangor,03-32897070,3,138,3.3460969,101.2423548
443,500,DELIGHTFUL HOLIDAY INN,"Ranau Commercial Shoplot, KM 2, Jalan Ranau / Telupid, P.o.Box 328, 89308 Ranau",Sabah,088-875 989,3,120,5.8825954,118.0357368
444,501,DEMONG BEACH RESORT,"Lot 25, Tanjong Demong, Jalan Bukit Keluang, 22200 Besut",Terengganu,09-6955500,3,108,5.8114904,102.5906787
445,514,DYNASTY INN,"Lot 2618  2619, Padang Enggang, Wakaf Che Yeh, 15000 Kota Bharu",Kelantan,09-7461616,3,59,6.079981,102.2428822
446,515,E-HOTEL,"NO.31  32, JALAN PDS 1, PD SUNGGALA GATEWAY, 71050 PORT DICKSON",Negeri Sembilan,06-662 6688,3,140,2.475826,101.856148
447,516,E-RED HOTEL,LOT 113 SEKSYEN 19 JALAN HAJI ABDUL AZIZ 25000 KUANTAN,Pahang,09-516 3331,3,79,3.8081914,103.3294688
448,517,EAGLE RANCH RESORT PORT DICKSON,"Lot 544, Batu 14, Jalan Pantai, 71250 Port Dickson",Negeri Sembilan,06-661 0495,3,63,2.4952375,101.8400159
449,518,EASTWOOD VALLEY GOLF  COUNTRY CLUB,"Lot 1379, Block 17, Jalan Miri By-Pass, 98008 Miri",Sarawak,085-421 010,3,74,4.376632,114.0126161
450,519,EDC HOTEL KUALA LUMPUR,"348, JALAN RAJA LAUT, 50350",Wilayah Persekutuan Kuala Lumpur,03-4050 3601,3,135,3.1649167,101.6963705
451,520,EDC HOTELS  RESORTS,"EDC-UUM Universiti Utara Malaysia, 06010 Changlun",Kedah,04-9288888,3,95,6.4484176,100.5096811
452,521,EIGHT DAYS HOTEL,"24, 26, 27  28, Block A, Permas Mall, 81750 Johor Bahru",Johor,07-3889889,3,53,1.4967255,103.8179355
453,522,ELEMENTS HOTEL GOHTONG ,"1-8, Jalan Jati, Taman Gantong Jaya,69000 Genting Highlands",Pahang,010-259 6800,3,99,3.39861,101.768596
454,523,EMPRESS HOTEL SEPANG,"Jalan ST1C/7, Medan 88, Bandar Baru Salak Tinggi, 43900 Sepang",Selangor,03-8706 7777,3,56,2.8118317,101.7376577
455,524,EQ FERRINGHI HOTEL,"No. 17 Lorong Sg Emas, 11100 Batu Ferringhi",Pulau Pinang,04-8851533,3,89,5.475738,100.2531301
456,525,ERYA BY SURIA CHERATING,"KM 32.5, Jalan. Kuantan Kemaman, 26080 Kuantan",Pahang,09-584 7000,3,105,4.0386655,103.3945965
457,526,ERYA BY SURIA HOT SPRING RESORT BENTONG,"Lot 2527, Mukim Bentong, Jalan Kuala Lumpur Lama,26700 Bentong",Pahang,09-2210200,3,108,3.4925628,101.9121032
458,527,FANTASY HOTEL,"G8, Jalan PM7, Plaza Mahkota, Melaka Raya, 75000",Melaka,06-292 6028,3,93,2.2200328,102.3199045
459,528,FELDA RESIDENCE KUALA TERENGGANU,"Jalan Hiliran, 20300 Kuala Terengganu",Terengganu,09-6321111,3,64,5.3180163,103.1280864
460,529,FELDA RESIDENCE SAHABAT,"Peti Surat No.2, Pejabat Pos Cenderawasih, 91150 Lahad Datu",Sabah,089-811 300,3,88,5.1533779,119.0079187
461,530,FELDA RESIDENCE TANJUNG LEMAN,"LOT PTD 144, TANJUNG LEMAN, 86810 MERSING,",Johor,07-7911155,3,125,2.1439313,104.0076267
462,531,FELDA RESIDENCE TEKAM,"Tun Razak Agricultural Research Centre, Sungai Tekam, P.O. Box 11, 27000 Jerantut",Pahang,09-471 8182,3,50,3.932739356,102.5815308
463,532,FIFTY SIX HOTEL,"Lot 2228  2229, Section 64, KTLD Off Jalan Tun Jugah, 93350 Kuching",Sarawak,082-575 666,3,53,1.515134,110.354363
464,533,FIRST WORLD HOTEL,"Genting Highlands Resort, 69000 Genting Highland",Pahang,03-6101 1118,3,126,3.4235583,101.7916268
465,534,"FIRST WORLD HOTEL, TOWER 3","GENTING HIGHLAND RESORT, 69000 GENTING HIGHLANDS",Pahang,03-610 1118,3,110,3.4235583,101.7916268
466,535,FISHERMAN HOTEL,"Bandar Ramai-Ramai, Batu 1.5, Jalan Leila, P.O. Box 2874 , 90732 Sandakan ",Sabah,089-201818,3,71,5.8372186,118.1012391
467,536,FLAMINGO HOTEL BY THE LAKE KUALA LUMPUR,"No 5, Tasek Ampang, Jalan Hulu Kelang, 68000 Ampang",Selangor,03-4256 3288,3,140,3.1750962,101.7574847
468,537,FULLY HOTEL,"41, 47 Jalan Teratai 2, Tmn Johor Jaya, 81100 Johor Bahru",Johor,07-352 6318,3,89,1.5362386,103.8101866
469,538,FULLY HOUSE HOTEL,"18  20, Jalan Setia Tropika 1/1, Tmn Setia Tropika, 81200 Johor Bahru",Johor,07-2323710,3,131,1.5445764,103.7104532
470,539,FULLY WELL HOTEL,"No.71, Jalan Idris, Kampar, 31900 Kinta ",Perak,05-466 6363,3,105,4.3121029,101.1523286
471,540,GALAXY HOTEL,"No.42, Lorong Tambun Permai 1, Puasat Perniagaan Tambun Permai 14100 Simpang 4 Kangkung",Pulau Pinang,04-5882911,3,63,5.2759468,100.4586223
472,541,GAYA CENTRE HOTEL ,"Jalan Tun Fuad Stephens, P.O Box 13751, 88843 Kota Kinabalu ",Sabah,088-245 567,3,59,6.0137368,116.1129747
473,542,GEM BEACH RESORT,"Lot 2135, Mukim Batu Rakit, Mengambang Lekar, 21020 Kuala Terengganu",Terengganu,09-6695910,3,140,5.4504972,103.0372323
474,543,GENTING VIEW RESORT,"KM 10, Genting Highlands, 69000 Genting Highland",Pahang,03-6106 0808,3,69,3.4235583,101.7916268
475,544,GLORIA HOTEL,"No.27, Brooke Road, 98000 Miri",Sarawak,085-416669,3,108,4.394847,113.988514
476,545,GLORIOUS STRATIS HOTEL,"17, 17-1, 19, 19-1, JALAN KESIDANG 2/24, TAMANA KESIDANG SEKSYEN2, 75200 ",Melaka,06-334 1899,3,77,2.2168723,102.2315352
477,546,GLOW PENANG,"101, Jalan Macalister, 10400 Georgetown",Pulau Pinang,04-226 0084,3,102,5.4164743,100.3228426
478,547,GM CITY HOTEL ,"No. 23, Jalan Kasuarin 2/KS7 Bandar Botanik 41200 Klang ",Selangor,03-3189388,3,77,2.987855,101.4400822
479,548,GOLDEN BAY HOTEL,"No. 2, 2A, 2B, Jalan Melaka Raya 20, Taman Melaka Raya, 75000 Melaka",Melaka,06-2828550,3,68,2.1841511,102.260139
480,549,GOLDEN ROOF HOTEL,"No 2, Jalan Ampang Baru,31350 Ipoh",Perak,05-3128588,3,74,4.6051788,101.1422552
481,550,GOODHOPE HOTEL,"No.1, Jalan Ronggeng 5, Tmn Skudai Baru, 81300 Skudai",Johor,07-557 2828,3,131,1.5330633,103.6657983
482,551,GRAND BELLLO HOTEL,"NO. 49  49A-X, JALAN LUMBA KUDA, 80300 JOHOR BAHRU",Johor,07-207 9988,3,118,1.4636115,103.7686387
483,552,GRAND BORNEO HOTEL,"TA-00-01, 1 Borneo Hypermall, Jalan UMS, 88400 Kota Kinabalu",Sabah,088-526 888,3,122,6.0351724,116.128932
484,553,GRAND CITY HOTEL,"B 90, Sri Pahang Business Centre, , 25300 Kuantan",Pahang,09-517 2151,3,92,3.8562805,103.3067562
485,554,GRAND CONTINENTAL HOTEL,"Lot 42, Secion 46, Jalan Ban Hock, 93400 Kuching",Sarawak,082-230399,3,121,1.5522013,110.3534278
486,555,GRAND DORMANI RAJAH COURT HOTEL,"Lot 6115, Section 64, Jalan Tun Razak, 93450 Kuching",Sarawak,082-484799,3,114,1.5500826,110.3860445
487,556,GRAND PARADISE HOTEL ,"No. 28-28A, Jalan Tok Lam , 20400 Kuala Terengganu ",Terengganu,09-622 8888,3,128,5.3344325,103.139068
488,557,GRAND PARAGON HOTEL,"No 18, Jalan Harimau, Tmn Century, 80250 Johor Bahru",Johor,07-2685222,3,58,1.4812269,103.7619099
489,558,GRAND PUTERI HOTEL,"PT3981, JALAN MASJID ABIDIN, 20100",Terengganu,09-6215555,3,105,5.3333924,103.1374588
490,559,GRAND SENTOSA HOTEL,"Ground Floor, Block A, Plaza Sentosa, Jalan Sutera, Tmn Sentosa, 80150 Johor Bahru",Johor,07-331 5888,3,127,1.492791,103.768673
491,560,GUNONG LEDANG RESORT,"Batu 28, Jalan Segamat, Sagil, 84020 Tangkak",Johor,06-977 2888 / 3888,3,99,2.4761978,102.9120615
492,561,H-5 INN,"Shoplot No. 13-15 of Parent Lot 2646, Jalan Tun Ahmad Zaidi, Parkcity, 97000 Bintulu",Sarawak,086-310 005,3,142,3.1815035,113.0397771
493,562,H.B VILLAGE RESORT,"Pantai Cahaya Bulan, 15350 Kota Bharu",Kelantan,011-5652 7409,3,54,6.1999952,102.2672115
494,563,HALLMARK CROWN HOTEL,"170  172, Jalan Parameswara off Jalan Bendahara, 75000 Bandar Hilir",Melaka,06-2813855,3,100,2.1888329,102.2573993
495,564,HALLMARK REGENCY HOTEL,"No. 16, Jalan Harimau,80250 Johor Bahru",Johor,07-3318822,3,100,1.4809307,103.762272
496,565,HAMIN LODGE / STAY INN,"Lot 19 Ground Floor, Blok C Sedco Complex, 88830 Kota Kinabalu",Sabah,088-282008,3,61,5.9739204,116.0677088
497,566,HARBOUR INN,"No. 28, Jalan Melaka Raya 35, Tmn Melaka Raya, 75000 Melaka",Melaka,06-281 1929,3,106,2.1831059,102.2567242
498,567,HARBOUR VIEW HOTEL,"Lorong Temple, P.O. Box A 1368, 93100 Kuching",Sarawak,082-274666,3,63,1.5432851,110.336213
499,568,HELLO HOTEL,"No. 2A-1, Jalan 18/32, Taman Seri Serdang, Seri Kembangan",Selangor,012-7135108,3,118,3.0092451,101.713775
500,569,HERITAGE HOTEL IPOH,"Jalan Raja Di Hilir, 30350 Kinta",Perak,05-242 8888,3,87,4.5974638,101.1047814
501,570,HII - 5 HOTEL,"Lot 7, Block A, Sedco Complex, Jalan Liman Diki, Kg Air, 88000 Kota Kinabalu",Sabah,088-252521,3,59,5.9783583,116.0736188
502,571,HILTON BATANG AI LONG HOUSE RESORT,"Lubok Antu, 95900 Sri Aman",Sarawak,083-584388,3,116,1.043355,111.8535959
